,chr,start,end,PhyloP,P,q
7995,2,24741879,24741880,8.903,1.250259030217719e-09,7.853911032338016e-09
7996,2,24741880,24741881,6.36,4.365158322401656e-07,9.58833066803275e-07
7998,2,24741882,24741883,6.335,4.6238102139926035e-07,9.58833066803275e-07
7999,2,24741883,24741884,6.36,4.365158322401656e-07,9.58833066803275e-07
8000,2,24741884,24741885,8.796,1.5995580286146711e-09,7.853911032338016e-09
8001,2,24741885,24741886,1.4,0.039810717055349734,0.04609025674092919
8002,2,24741886,24741887,8.796,1.5995580286146711e-09,7.853911032338016e-09
8003,2,24741887,24741888,2.358,0.004385306977749856,0.005501937379388944
8004,2,24741888,24741889,8.903,1.250259030217719e-09,7.853911032338016e-09
8005,2,24741889,24741890,6.335,4.6238102139926035e-07,9.58833066803275e-07
8006,2,24741890,24741891,-1.64,0.022908676527677734,0.027053777801727297
8007,2,24741891,24741892,7.087,8.184647881347904e-08,2.7743045459736276e-07
8008,2,24741892,24741893,6.335,4.6238102139926035e-07,9.58833066803275e-07
8010,2,24741894,24741895,6.335,4.6238102139926035e-07,9.58833066803275e-07
8011,2,24741895,24741896,6.957,1.1040786199020735e-07,3.4456822803781727e-07
8012,2,24741896,24741897,4.076,8.394599865193981e-05,0.00012048143882702191
8013,2,24741897,24741898,6.36,4.365158322401656e-07,9.58833066803275e-07
8014,2,24741898,24741899,6.36,4.365158322401656e-07,9.58833066803275e-07
8016,2,24741900,24741901,8.796,1.5995580286146711e-09,7.853911032338016e-09
8017,2,24741901,24741902,8.796,1.5995580286146711e-09,7.853911032338016e-09
8018,2,24741902,24741903,4.97,1.071519305237607e-05,1.7260604682464616e-05
8019,2,24741903,24741904,6.335,4.6238102139926035e-07,9.58833066803275e-07
8020,2,24741904,24741905,2.938,0.0011534532578210918,0.0015140826148943754
8021,2,24741905,24741906,4.985,1.0351421666793431e-05,1.6714782116723253e-05
8022,2,24741906,24741907,6.335,4.6238102139926035e-07,9.58833066803275e-07
8024,2,24741908,24741909,2.88,0.0013182567385564075,0.0017113484521434354
8025,2,24741909,24741910,4.821,1.5100801541641494e-05,2.3740994936050423e-05
8026,2,24741910,24741911,6.36,4.365158322401656e-07,9.58833066803275e-07
8027,2,24741911,24741912,1.985,0.010351421666793436,0.012609654248948362
8028,2,24741912,24741913,5.974,1.0616955571987241e-06,1.845226308984964e-06
8029,2,24741913,24741914,8.903,1.250259030217719e-09,7.853911032338016e-09
8031,2,24741915,24741916,8.903,1.250259030217719e-09,7.853911032338016e-09
8032,2,24741916,24741917,8.903,1.250259030217719e-09,7.853911032338016e-09
8033,2,24741917,24741918,4.019,9.571940712948442e-05,0.00013673296839457536
8034,2,24741918,24741919,2.95,0.001122018454301963,0.0014766078791791707
8035,2,24741919,24741920,8.903,1.250259030217719e-09,7.853911032338016e-09
8037,2,24741921,24741922,4.701,1.9906733389871885e-05,3.0143817546672822e-05
8038,2,24741922,24741923,8.903,1.250259030217719e-09,7.853911032338016e-09
8039,2,24741923,24741924,1.795,0.016032453906900418,0.019119173289491215
8040,2,24741924,24741925,8.796,1.5995580286146711e-09,7.853911032338016e-09
8041,2,24741925,24741926,8.796,1.5995580286146711e-09,7.853911032338016e-09
8042,2,24741926,24741927,2.954,0.0011117317272815908,0.0014648549724543217
8043,2,24741927,24741928,5.918,1.2078138351067797e-06,2.0780041054757206e-06
8044,2,24741928,24741929,4.752,1.770108958317422e-05,2.7672451939025197e-05
8045,2,24741929,24741930,2.442,0.0036140986263961316,0.0045786746330240425
8046,2,24741930,24741931,7.128,7.447319739059889e-08,2.6047533312923444e-07
8047,2,24741931,24741932,8.903,1.250259030217719e-09,7.853911032338016e-09
8049,2,24741933,24741934,8.796,1.5995580286146711e-09,7.853911032338016e-09
8050,2,24741934,24741935,6.36,4.365158322401656e-07,9.58833066803275e-07
8051,2,24741935,24741936,2.29,0.005128613839913648,0.00636428637282621
8052,2,24741936,24741937,7.116,7.65596606911257e-08,2.645369615812257e-07
8053,2,24741937,24741938,2.925,0.001188502227437019,0.0015552597124820274
8055,2,24741939,24741940,4.712,1.9408858775927792e-05,2.9581127316795802e-05
8056,2,24741940,24741941,6.36,4.365158322401656e-07,9.58833066803275e-07
8057,2,24741941,24741942,8.796,1.5995580286146711e-09,7.853911032338016e-09
8058,2,24741942,24741943,8.796,1.5995580286146711e-09,7.853911032338016e-09
8059,2,24741943,24741944,8.796,1.5995580286146711e-09,7.853911032338016e-09
8060,2,24741944,24741945,4.911,1.2274392311584084e-05,1.953433819383886e-05
8061,2,24741945,24741946,6.335,4.6238102139926035e-07,9.58833066803275e-07
8063,2,24741947,24741948,2.098,0.007979946872679769,0.009795700930962355
8064,2,24741948,24741949,7.121,7.568328950209735e-08,2.6258211951985707e-07
8065,2,24741949,24741950,8.903,1.250259030217719e-09,7.853911032338016e-09
8066,2,24741950,24741951,5.028,9.375620069258811e-06,1.5232738447948447e-05
8067,2,24741951,24741952,8.903,1.250259030217719e-09,7.853911032338016e-09
8068,2,24741952,24741953,8.796,1.5995580286146711e-09,7.853911032338016e-09
8069,2,24741953,24741954,3.73,0.00018620871366628676,0.0002618395906424831
8070,2,24741954,24741955,8.903,1.250259030217719e-09,7.853911032338016e-09
8071,2,24741955,24741956,6.36,4.365158322401656e-07,9.58833066803275e-07
8072,2,24741956,24741957,4.705,1.9724227361148534e-05,2.9953772755042643e-05
8073,2,24741957,24741958,7.122,7.55092227665434e-08,2.623058456762379e-07
8074,2,24741958,24741959,8.903,1.250259030217719e-09,7.853911032338016e-09
8075,2,24741959,24741960,6.36,4.365158322401656e-07,9.58833066803275e-07
8076,2,24741960,24741961,8.903,1.250259030217719e-09,7.853911032338016e-09
8077,2,24741961,24741962,6.335,4.6238102139926035e-07,9.58833066803275e-07
8078,2,24741962,24741963,8.796,1.5995580286146711e-09,7.853911032338016e-09
8079,2,24741963,24741964,8.796,1.5995580286146711e-09,7.853911032338016e-09
8080,2,24741964,24741965,8.796,1.5995580286146711e-09,7.853911032338016e-09
8081,2,24741965,24741966,2.337,0.004602565735813558,0.005756686111381345
8082,2,24741966,24741967,7.029,9.354056741475521e-08,3.070069635795215e-07
8083,2,24741967,24741968,8.903,1.250259030217719e-09,7.853911032338016e-09
8084,2,24741968,24741969,2.305,0.004954501908047901,0.006161595279402286
8085,2,24741969,24741970,7.112,7.726805850957022e-08,2.663220814751948e-07
8086,2,24741970,24741971,8.903,1.250259030217719e-09,7.853911032338016e-09
8087,2,24741971,24741972,-4.151,7.063175542629623e-05,0.00010255344789436768
8088,2,24741972,24741973,8.903,1.250259030217719e-09,7.853911032338016e-09
8089,2,24741973,24741974,6.335,4.6238102139926035e-07,9.58833066803275e-07
8090,2,24741974,24741975,5.853,1.402813704561959e-06,2.365354857150132e-06
8091,2,24741975,24741976,8.903,1.250259030217719e-09,7.853911032338016e-09
8092,2,24741976,24741977,6.335,4.6238102139926035e-07,9.58833066803275e-07
8093,2,24741977,24741978,-2.68,0.0020892961308540386,0.002674623694508498
8094,2,24741978,24741979,6.36,4.365158322401656e-07,9.58833066803275e-07
8095,2,24741979,24741980,6.36,4.365158322401656e-07,9.58833066803275e-07
8096,2,24741980,24741981,3.438,0.00036475394692560764,0.0004945889525123503
8097,2,24741981,24741982,7.081,8.298507675144218e-08,2.806538262790555e-07
8098,2,24741982,24741983,8.903,1.250259030217719e-09,7.853911032338016e-09
8099,2,24741983,24741984,3.017,0.0009616122783836649,0.001281029635396615
8100,2,24741984,24741985,6.36,4.365158322401656e-07,9.58833066803275e-07
8101,2,24741985,24741986,6.335,4.6238102139926035e-07,9.58833066803275e-07
8102,2,24741986,24741987,2.772,0.001690440931643265,0.0021727535554928274
8103,2,24741987,24741988,8.903,1.250259030217719e-09,7.853911032338016e-09
8104,2,24741988,24741989,8.903,1.250259030217719e-09,7.853911032338016e-09
8106,2,24741990,24741991,8.903,1.250259030217719e-09,7.853911032338016e-09
8107,2,24741991,24741992,7.078,8.356030182312475e-08,2.819616362976422e-07
8109,2,24741993,24741994,4.712,1.9408858775927792e-05,2.9581127316795802e-05
8110,2,24741994,24741995,3.728,0.00018706821403657997,0.00026289608135260026
8111,2,24741995,24741996,2.917,0.001210598133550483,0.0015816193731099343
8112,2,24741996,24741997,6.36,4.365158322401656e-07,9.58833066803275e-07
8113,2,24741997,24741998,4.711,1.9453600816226613e-05,2.9619135526225058e-05
8114,2,24741998,24741999,1.379,0.041783036664662175,0.048244407736268584
8115,2,24741999,24742000,7.043,9.057326008981999e-08,3.0263204948038666e-07
8116,2,24742000,24742001,4.906,1.241652307592412e-05,1.9737916618853134e-05
8117,2,24742001,24742002,2.312,0.004875284901033865,0.00607006687569169
8118,2,24742002,24742003,3.682,0.0002079696687103696,0.0002893212842541296
8119,2,24742003,24742004,8.903,1.250259030217719e-09,7.853911032338016e-09
8121,2,24742005,24742006,6.335,4.6238102139926035e-07,9.58833066803275e-07
8122,2,24742006,24742007,3.717,0.00019186687406702892,0.00026874631744724757
8124,2,24742008,24742009,7.144,7.177942912713616e-08,2.5471937224291083e-07
8125,2,24742009,24742010,8.903,1.250259030217719e-09,7.853911032338016e-09
8127,2,24742011,24742012,8.796,1.5995580286146711e-09,7.853911032338016e-09
8128,2,24742012,24742013,6.998,1.0046157902783947e-07,3.2105103238630554e-07
8129,2,24742013,24742014,3.678,0.00020989398836235244,0.00029187303788651256
8130,2,24742014,24742015,6.335,4.6238102139926035e-07,9.58833066803275e-07
8131,2,24742015,24742016,8.903,1.250259030217719e-09,7.853911032338016e-09
8132,2,24742016,24742017,1.52,0.03019951720402016,0.03534183297205754
8133,2,24742017,24742018,8.903,1.250259030217719e-09,7.853911032338016e-09
8134,2,24742018,24742019,8.903,1.250259030217719e-09,7.853911032338016e-09
8136,2,24742020,24742021,8.903,1.250259030217719e-09,7.853911032338016e-09
8137,2,24742021,24742022,8.903,1.250259030217719e-09,7.853911032338016e-09
8138,2,24742022,24742023,-1.594,0.025468302525850407,0.02996370603958063
8139,2,24742023,24742024,4.2,6.309573444801929e-05,9.240511937879174e-05
8140,2,24742024,24742025,8.903,1.250259030217719e-09,7.853911032338016e-09
8142,2,24742026,24742027,6.36,4.365158322401656e-07,9.58833066803275e-07
8143,2,24742027,24742028,8.903,1.250259030217719e-09,7.853911032338016e-09
8145,2,24742029,24742030,3.707,0.00019633602768360473,0.0002743342713799732
8146,2,24742030,24742031,8.903,1.250259030217719e-09,7.853911032338016e-09
8147,2,24742031,24742032,3.01,0.000977237220955811,0.0013011314994894087
8148,2,24742032,24742033,6.335,4.6238102139926035e-07,9.58833066803275e-07
8149,2,24742033,24742034,8.796,1.5995580286146711e-09,7.853911032338016e-09
8150,2,24742034,24742035,4.267,5.407543229455804e-05,7.963858734306105e-05
8151,2,24742035,24742036,8.903,1.250259030217719e-09,7.853911032338016e-09
8152,2,24742036,24742037,8.903,1.250259030217719e-09,7.853911032338016e-09
8153,2,24742037,24742038,-10.093,8.072350302488382e-11,7.853911032338016e-09
8154,2,24742038,24742039,6.36,4.365158322401656e-07,9.58833066803275e-07
8155,2,24742039,24742040,6.36,4.365158322401656e-07,9.58833066803275e-07
8157,2,24742041,24742042,4.736,1.8365383433483475e-05,2.8463782391169326e-05
8158,2,24742042,24742043,8.903,1.250259030217719e-09,7.853911032338016e-09
8160,2,24742044,24742045,8.903,1.250259030217719e-09,7.853911032338016e-09
8161,2,24742045,24742046,6.335,4.6238102139926035e-07,9.58833066803275e-07
8163,2,24742047,24742048,3.543,0.000286417796990658,0.0003935006519848335
8164,2,24742048,24742049,6.36,4.365158322401656e-07,9.58833066803275e-07
8165,2,24742049,24742050,3.406,0.0003926449353995997,0.000530852894720424
8166,2,24742050,24742051,4.204,6.251726927756862e-05,9.160624512501069e-05
8167,2,24742051,24742052,8.903,1.250259030217719e-09,7.853911032338016e-09
8169,2,24742053,24742054,4.969,1.073989412341244e-05,1.729609553893051e-05
8170,2,24742054,24742055,5.014,9.682778562612487e-06,1.5704226192265148e-05
8172,2,24742056,24742057,6.335,4.6238102139926035e-07,9.58833066803275e-07
8173,2,24742057,24742058,6.335,4.6238102139926035e-07,9.58833066803275e-07
8175,2,24742059,24742060,5.989,1.025651926251408e-06,1.7872154868351072e-06
8176,2,24742060,24742061,8.903,1.250259030217719e-09,7.853911032338016e-09
8177,2,24742061,24742062,-1.414,0.038547835766577186,0.04471070636577941
8178,2,24742062,24742063,8.796,1.5995580286146711e-09,7.853911032338016e-09
8179,2,24742063,24742064,6.335,4.6238102139926035e-07,9.58833066803275e-07
8181,2,24742065,24742066,5.662,2.177709772353159e-06,3.578533730887633e-06
8182,2,24742066,24742067,5.973,1.0641430182243164e-06,1.8491494059643743e-06
8183,2,24742067,24742068,-4.389,4.083193863326919e-05,6.027601418621615e-05
8184,2,24742068,24742069,-1.439,0.036391503612720706,0.04234097329556153
8185,2,24742069,24742070,7.11,7.762471166286912e-08,2.667946382996578e-07
8188,2,24742072,24742073,6.36,4.365158322401656e-07,9.58833066803275e-07
8189,2,24742073,24742074,4.888,1.2941958414499863e-05,2.0512798357636e-05
8190,2,24742074,24742075,7.013,9.705099672454899e-08,3.131888015461255e-07
8191,2,24742075,24742076,7.107,7.816278045883292e-08,2.677447040981481e-07
8192,2,24742076,24742077,3.587,0.000258821291515309,0.00035684742383577884
8195,2,24742079,24742080,7.127,7.464487584100669e-08,2.6079430745313446e-07
8196,2,24742080,24742081,8.893,1.2793813041575227e-09,7.853911032338016e-09
8197,2,24742081,24742082,8.786,1.6368165214278103e-09,7.853911032338016e-09
8198,2,24742082,24742083,2.025,0.009440608762859235,0.011542809469014724
8199,2,24742083,24742084,2.318,0.0048083934844972845,0.00599253858849309
8201,2,24742085,24742086,2.051,0.008892011178579481,0.010891229264528212
8202,2,24742086,24742087,2.972,0.001066596121230258,0.0014114087242278572
8203,2,24742087,24742088,4.072,8.472274141405963e-05,0.00012151551057196529
8204,2,24742088,24742089,3.624,0.0002376840286624876,0.00032873030084540805
8205,2,24742089,24742090,2.936,0.0011587773561551262,0.001520558016853892
8206,2,24742090,24742091,6.353,4.436086439314328e-07,9.58833066803275e-07
8207,2,24742091,24742092,8.786,1.6368165214278103e-09,7.853911032338016e-09
8208,2,24742092,24742093,6.991,1.0209394837076808e-07,3.244014770669789e-07
8209,2,24742093,24742094,4.735,1.8407720014689545e-05,2.8497595369504645e-05
8210,2,24742094,24742095,1.983,0.01039920165829059,0.012663097503735453
8211,2,24742095,24742096,6.328,4.698941086052151e-07,9.58833066803275e-07
8213,2,24742097,24742098,5.962,1.0914403364487572e-06,1.8930307280618366e-06
8214,2,24742098,24742099,2.913,0.0012217996601648724,0.0015956106120758743
8215,2,24742099,24742100,8.786,1.6368165214278103e-09,7.853911032338016e-09
8216,2,24742100,24742101,2.897,0.0012676518658578462,0.0016508342416526529
8217,2,24742101,24742102,5.879,1.3212956341865766e-06,2.248376598590023e-06
8218,2,24742102,24742103,5.859,1.383566378971781e-06,2.3391896614215946e-06
8219,2,24742103,24742104,5.927,1.1830415557251659e-06,2.0418887676843674e-06
8220,2,24742104,24742105,1.806,0.015631476426409538,0.018677654631187358
8221,2,24742105,24742106,4.735,1.8407720014689545e-05,2.8497595369504645e-05
8222,2,24742106,24742107,6.978,1.0519618738232235e-07,3.3224975166902106e-07
8224,2,24742108,24742109,8.893,1.2793813041575227e-09,7.853911032338016e-09
8226,2,24742110,24742111,8.786,1.6368165214278103e-09,7.853911032338016e-09
8227,2,24742111,24742112,4.89,1.2882495516931348e-05,2.0423545363315086e-05
8229,2,24742113,24742114,4.693,2.027682719521284e-05,3.059937528380342e-05
8231,2,24742115,24742116,3.626,0.00023659196974857587,0.000327243200385684
8232,2,24742116,24742117,1.781,0.016557699634695285,0.01971652094545446
8233,2,24742117,24742118,6.353,4.436086439314328e-07,9.58833066803275e-07
8234,2,24742118,24742119,5.851,1.4092887984218747e-06,2.3740081535016907e-06
8235,2,24742119,24742120,8.786,1.6368165214278103e-09,7.853911032338016e-09
8236,2,24742120,24742121,6.99,1.0232929922807536e-07,3.250961707339002e-07
8238,2,24742122,24742123,8.778,1.667247212551061e-09,7.853911032338016e-09
8239,2,24742123,24742124,6.966,1.0814339512979375e-07,3.3897018080099627e-07
8241,2,24742125,24742126,8.893,1.2793813041575227e-09,7.853911032338016e-09
8242,2,24742126,24742127,6.328,4.698941086052151e-07,9.58833066803275e-07
8243,2,24742127,24742128,1.542,0.028707805820246905,0.03364066228080163
8244,2,24742128,24742129,4.74,1.8197008586099827e-05,2.8279469102353047e-05
8245,2,24742129,24742130,4.68,2.089296130854041e-05,3.1397576651874415e-05
8247,2,24742131,24742132,3.452,0.000353183169791957,0.0004795014573189735
8248,2,24742132,24742133,7.006,9.8627948563121e-08,3.1685776667428316e-07
8249,2,24742133,24742134,4.256,5.546257129579105e-05,8.16258249719223e-05
8251,2,24742135,24742136,7.092,8.09095899178383e-08,2.748296919588627e-07
8252,2,24742136,24742137,1.796,0.01599558028614669,0.019083393722988895
8253,2,24742137,24742138,8.786,1.6368165214278103e-09,7.853911032338016e-09
8254,2,24742138,24742139,5.866,1.361444682465951e-06,2.3072055226344883e-06
8256,2,24742140,24742141,2.319,0.0047973344863668915,0.005979906040417456
8257,2,24742141,24742142,6.353,4.436086439314328e-07,9.58833066803275e-07
8258,2,24742142,24742143,3.524,0.0002992264636608189,0.00041014170835088494
8259,2,24742143,24742144,6.328,4.698941086052151e-07,9.58833066803275e-07
8262,2,24742146,24742147,5.982,1.0423174293933036e-06,1.8149541267861366e-06
8263,2,24742147,24742148,8.893,1.2793813041575227e-09,7.853911032338016e-09
8264,2,24742148,24742149,2.31,0.004897788193684461,0.006096523421882649
8265,2,24742149,24742150,8.893,1.2793813041575227e-09,7.853911032338016e-09
8266,2,24742150,24742151,6.328,4.698941086052151e-07,9.58833066803275e-07
8267,2,24742151,24742152,4.91,1.230268770812381e-05,1.9574562774881444e-05
8268,2,24742152,24742153,4.626,2.3659196974857566e-05,3.521710050391637e-05
8269,2,24742153,24742154,6.353,4.436086439314328e-07,9.58833066803275e-07
8270,2,24742154,24742155,7.011,9.749896377173867e-08,3.143213982115594e-07
8271,2,24742155,24742156,8.893,1.2793813041575227e-09,7.853911032338016e-09
8272,2,24742156,24742157,4.702,1.9860949173573716e-05,3.0093238371399142e-05
8274,2,24742158,24742159,8.893,1.2793813041575227e-09,7.853911032338016e-09
8275,2,24742159,24742160,4.698,2.0044720273651594e-05,3.0312630962169086e-05
8276,2,24742160,24742161,5.874,1.3365955165464433e-06,2.272224064720862e-06
8277,2,24742161,24742162,4.715,1.9275249131909368e-05,2.943517663145726e-05
